,date,BTC
1032,2020-06-14 00:00:00,9342.10000000
1033,2020-06-15 00:00:00,9426.02000000
1034,2020-06-16 00:00:00,9525.59000000
1035,2020-06-17 00:00:00,9465.14000000
1036,2020-06-18 00:00:00,9386.32000000
1037,2020-06-19 00:00:00,9310.23000000
1038,2020-06-20 00:00:00,9358.95000000
1039,2020-06-21 00:00:00,9294.69000000
1040,2020-06-22 00:00:00,9685.69000000
1041,2020-06-23 00:00:00,9624.89000000
1042,2020-06-24 00:00:00,9296.49000000
1043,2020-06-25 00:00:00,9249.49000000
1044,2020-06-26 00:00:00,9162.21000000
1045,2020-06-27 00:00:00,9012.00000000
1046,2020-06-28 00:00:00,9116.35000000
1047,2020-06-29 00:00:00,9192.56000000
1048,2020-06-30 00:00:00,9138.55000000
1049,2020-07-01 00:00:00,9232.00000000
1050,2020-07-02 00:00:00,9086.54000000
1051,2020-07-03 00:00:00,9058.26000000
1052,2020-07-04 00:00:00,9135.46000000
1053,2020-07-05 00:00:00,9069.41000000
1054,2020-07-06 00:00:00,9344.20000000
1055,2020-07-07 00:00:00,9257.39000000
1056,2020-07-08 00:00:00,9436.06000000
1057,2020-07-09 00:00:00,9232.43000000
1058,2020-07-10 00:00:00,9288.34000000
1059,2020-07-11 00:00:00,9234.03000000
1060,2020-07-12 00:00:00,9302.75000000
1061,2020-07-13 00:00:00,9242.62000000
1062,2020-07-14 00:00:00,9255.85000000
1063,2020-07-15 00:00:00,9197.60000000
1064,2020-07-16 00:00:00,9133.72000000
1065,2020-07-17 00:00:00,9154.32000000
1066,2020-07-18 00:00:00,9170.28000000
1067,2020-07-19 00:00:00,9208.99000000
1068,2020-07-20 00:00:00,9160.78000000
1069,2020-07-21 00:00:00,9390.00000000
1070,2020-07-22 00:00:00,9518.16000000
1071,2020-07-23 00:00:00,9603.27000000
1072,2020-07-24 00:00:00,9537.80000000
1073,2020-07-25 00:00:00,9700.42000000
1074,2020-07-26 00:00:00,9931.54000000
1075,2020-07-27 00:00:00,11029.96000000
1076,2020-07-28 00:00:00,10906.27000000
1077,2020-07-29 00:00:00,11100.53000000
1078,2020-07-30 00:00:00,11099.61000000
1079,2020-07-31 00:00:00,11335.46000000
1080,2020-08-01 00:00:00,11801.17000000
1081,2020-08-02 00:00:00,11071.35000000
1082,2020-08-03 00:00:00,11219.81000000
1083,2020-08-04 00:00:00,11191.97000000
1084,2020-08-05 00:00:00,11744.91000000
1085,2020-08-06 00:00:00,11762.46000000
1086,2020-08-07 00:00:00,11594.23000000
1087,2020-08-08 00:00:00,11761.41000000
1088,2020-08-09 00:00:00,11681.68000000
1089,2020-08-10 00:00:00,11892.92000000
1090,2020-08-11 00:00:00,11392.08000000
1091,2020-08-12 00:00:00,11564.33000000
1092,2020-08-13 00:00:00,11780.00000000
1093,2020-08-14 00:00:00,11760.54000000
1094,2020-08-15 00:00:00,11852.40000000
1095,2020-08-16 00:00:00,11911.00000000
1096,2020-08-17 00:00:00,12281.13000000
1097,2020-08-18 00:00:00,11945.01000000
1098,2020-08-19 00:00:00,11754.59000000
1099,2020-08-20 00:00:00,11853.55000000
1100,2020-08-21 00:00:00,11531.34000000
1101,2020-08-22 00:00:00,11662.96000000
1102,2020-08-23 00:00:00,11648.13000000
1103,2020-08-24 00:00:00,11748.20000000
1104,2020-08-25 00:00:00,11318.42000000
1105,2020-08-26 00:00:00,11461.43000000
1106,2020-08-27 00:00:00,11330.38000000
1107,2020-08-28 00:00:00,11526.91000000
1108,2020-08-29 00:00:00,11465.84000000
1109,2020-08-30 00:00:00,11711.16000000
1110,2020-08-31 00:00:00,11649.51000000
1111,2020-09-01 00:00:00,11921.97000000
1112,2020-09-02 00:00:00,11388.54000000
1113,2020-09-03 00:00:00,10140.85000000
1114,2020-09-04 00:00:00,10446.25000000
1115,2020-09-05 00:00:00,10166.69000000
1116,2020-09-06 00:00:00,10256.20000000
1117,2020-09-07 00:00:00,10373.44000000
1118,2020-09-08 00:00:00,10126.65000000
1119,2020-09-09 00:00:00,10219.20000000
1120,2020-09-10 00:00:00,10336.87000000
1121,2020-09-11 00:00:00,10387.89000000
1122,2020-09-12 00:00:00,10440.92000000
1123,2020-09-13 00:00:00,10332.83000000
1124,2020-09-14 00:00:00,10671.77000000
1125,2020-09-15 00:00:00,10785.31000000
1126,2020-09-16 00:00:00,10954.01000000
1127,2020-09-17 00:00:00,10939.99000000
1128,2020-09-18 00:00:00,10933.39000000
1129,2020-09-19 00:00:00,11080.65000000
1130,2020-09-20 00:00:00,10920.28000000
1131,2020-09-21 00:00:00,10417.22000000
1132,2020-09-22 00:00:00,10529.61000000
1133,2020-09-23 00:00:00,10241.46000000
1134,2020-09-24 00:00:00,10736.32000000
1135,2020-09-25 00:00:00,10686.67000000
1136,2020-09-26 00:00:00,10728.60000000
1137,2020-09-27 00:00:00,10774.25000000
1138,2020-09-28 00:00:00,10696.12000000
1139,2020-09-29 00:00:00,10840.48000000
1140,2020-09-30 00:00:00,10776.59000000
1141,2020-10-01 00:00:00,10619.13000000
1142,2020-10-02 00:00:00,10570.40000000
1143,2020-10-03 00:00:00,10542.06000000
1144,2020-10-04 00:00:00,10666.63000000
1145,2020-10-05 00:00:00,10792.21000000
1146,2020-10-06 00:00:00,10599.66000000
1147,2020-10-07 00:00:00,10666.39000000
1148,2020-10-08 00:00:00,10925.57000000
1149,2020-10-09 00:00:00,11050.64000000
1150,2020-10-10 00:00:00,11293.22000000
1151,2020-10-11 00:00:00,11369.02000000
1152,2020-10-12 00:00:00,11528.25000000
1153,2020-10-13 00:00:00,11420.56000000
1154,2020-10-14 00:00:00,11417.89000000
1155,2020-10-15 00:00:00,11505.12000000
1156,2020-10-16 00:00:00,11319.32000000
1157,2020-10-17 00:00:00,11360.20000000
1158,2020-10-18 00:00:00,11503.14000000
1159,2020-10-19 00:00:00,11751.47000000
1160,2020-10-20 00:00:00,11909.99000000
1161,2020-10-21 00:00:00,12780.96000000
1162,2020-10-22 00:00:00,12968.52000000
1163,2020-10-23 00:00:00,12923.07000000
1164,2020-10-24 00:00:00,13111.73000000
1165,2020-10-25 00:00:00,13028.83000000
1166,2020-10-26 00:00:00,13052.19000000
1167,2020-10-27 00:00:00,13636.17000000
1168,2020-10-28 00:00:00,13266.40000000
1169,2020-10-29 00:00:00,13455.70000000
1170,2020-10-30 00:00:00,13560.10000000
1171,2020-10-31 00:00:00,13791.00000000
1172,2020-11-01 00:00:00,13761.50000000
1173,2020-11-02 00:00:00,13549.37000000
1174,2020-11-03 00:00:00,14023.53000000
1175,2020-11-04 00:00:00,14144.01000000
1176,2020-11-05 00:00:00,15590.02000000
1177,2020-11-06 00:00:00,15579.92000000
1178,2020-11-07 00:00:00,14818.30000000
1179,2020-11-08 00:00:00,15475.10000000
1180,2020-11-09 00:00:00,15328.41000000
1181,2020-11-10 00:00:00,15297.21000000
1182,2020-11-11 00:00:00,15684.24000000
1183,2020-11-12 00:00:00,16291.86000000
1184,2020-11-13 00:00:00,16320.70000000
1185,2020-11-14 00:00:00,16070.45000000
1186,2020-11-15 00:00:00,15957.00000000
1187,2020-11-16 00:00:00,16713.57000000
1188,2020-11-17 00:00:00,17659.38000000
1189,2020-11-18 00:00:00,17776.12000000
1190,2020-11-19 00:00:00,17802.82000000
1191,2020-11-20 00:00:00,18655.67000000
1192,2020-11-21 00:00:00,18703.80000000
1193,2020-11-22 00:00:00,18414.43000000
1194,2020-11-23 00:00:00,18368.00000000
1195,2020-11-24 00:00:00,19160.01000000
1196,2020-11-25 00:00:00,18719.11000000
1197,2020-11-26 00:00:00,17149.47000000
1198,2020-11-27 00:00:00,17139.52000000
1199,2020-11-28 00:00:00,17719.85000000
1200,2020-11-29 00:00:00,18184.99000000
1201,2020-11-30 00:00:00,19695.87000000
1202,2020-12-01 00:00:00,18764.96000000
1203,2020-12-02 00:00:00,19204.09000000
1204,2020-12-03 00:00:00,19421.90000000
1205,2020-12-04 00:00:00,18650.52000000
1206,2020-12-05 00:00:00,19147.66000000
1207,2020-12-06 00:00:00,19359.40000000
1208,2020-12-07 00:00:00,19166.90000000
1209,2020-12-08 00:00:00,18324.11000000
1210,2020-12-09 00:00:00,18541.28000000
1211,2020-12-10 00:00:00,18254.63000000
1212,2020-12-11 00:00:00,18036.53000000
1213,2020-12-12 00:00:00,18808.69000000
1214,2020-12-13 00:00:00,19174.99000000
1215,2020-12-14 00:00:00,19273.14000000
1216,2020-12-15 00:00:00,19426.43000000
1217,2020-12-16 00:00:00,21335.52000000
1218,2020-12-17 00:00:00,22797.16000000
1219,2020-12-18 00:00:00,23107.39000000
1220,2020-12-19 00:00:00,23821.61000000
1221,2020-12-20 00:00:00,23455.52000000
1222,2020-12-21 00:00:00,22719.71000000
1223,2020-12-22 00:00:00,23810.79000000
1224,2020-12-23 00:00:00,23232.76000000
1225,2020-12-24 00:00:00,23729.20000000
1226,2020-12-25 00:00:00,24712.47000000
1227,2020-12-26 00:00:00,26493.39000000
1228,2020-12-27 00:00:00,26281.66000000
1229,2020-12-28 00:00:00,27079.41000000
1230,2020-12-29 00:00:00,27385.00000000
1231,2020-12-30 00:00:00,28875.54000000
1232,2020-12-31 00:00:00,28923.63000000
1233,2021-01-01 00:00:00,29331.69000000
1234,2021-01-02 00:00:00,32178.33000000
1235,2021-01-03 00:00:00,33000.05000000
1236,2021-01-04 00:00:00,31988.71000000
1237,2021-01-05 00:00:00,33949.53000000
1238,2021-01-06 00:00:00,36769.36000000
1239,2021-01-07 00:00:00,39432.28000000
1240,2021-01-08 00:00:00,40582.81000000
1241,2021-01-09 00:00:00,40088.22000000
1242,2021-01-10 00:00:00,38150.02000000
1243,2021-01-11 00:00:00,35404.47000000
1244,2021-01-12 00:00:00,34051.24000000
1245,2021-01-13 00:00:00,37371.38000000
1246,2021-01-14 00:00:00,39144.50000000
1247,2021-01-15 00:00:00,36742.22000000
1248,2021-01-16 00:00:00,35994.98000000
1249,2021-01-17 00:00:00,35828.61000000
1250,2021-01-18 00:00:00,36631.27000000
1251,2021-01-19 00:00:00,35891.49000000
1252,2021-01-20 00:00:00,35468.23000000
1253,2021-01-21 00:00:00,30850.13000000
1254,2021-01-22 00:00:00,32945.17000000
1255,2021-01-23 00:00:00,32078.00000000
1256,2021-01-24 00:00:00,32259.90000000
1257,2021-01-25 00:00:00,32254.20000000
1258,2021-01-26 00:00:00,32467.77000000
1259,2021-01-27 00:00:00,30366.15000000
1260,2021-01-28 00:00:00,33364.86000000
1261,2021-01-29 00:00:00,34252.20000000
1262,2021-01-30 00:00:00,34262.88000000
1263,2021-01-31 00:00:00,33092.98000000
1264,2021-02-01 00:00:00,33526.37000000
1265,2021-02-02 00:00:00,35466.24000000
1266,2021-02-03 00:00:00,37618.87000000
1267,2021-02-04 00:00:00,36936.66000000
1268,2021-02-05 00:00:00,38290.24000000
1269,2021-02-06 00:00:00,39186.94000000
1270,2021-02-07 00:00:00,38795.69000000
1271,2021-02-08 00:00:00,46374.87000000
1272,2021-02-09 00:00:00,46420.42000000
1273,2021-02-10 00:00:00,44807.58000000
1274,2021-02-11 00:00:00,47969.51000000
1275,2021-02-12 00:00:00,47287.60000000
1276,2021-02-13 00:00:00,47153.69000000
1277,2021-02-14 00:00:00,48577.79000000
1278,2021-02-15 00:00:00,47911.10000000
1279,2021-02-16 00:00:00,49133.45000000
1280,2021-02-17 00:00:00,52119.71000000
1281,2021-02-18 00:00:00,51552.60000000
1282,2021-02-19 00:00:00,55906.00000000
1283,2021-02-20 00:00:00,55841.19000000
1284,2021-02-21 00:00:00,57408.57000000
1285,2021-02-22 00:00:00,54087.67000000
1286,2021-02-23 00:00:00,48891.00000000
1287,2021-02-24 00:00:00,49676.20000000
1288,2021-02-25 00:00:00,47073.73000000
1289,2021-02-26 00:00:00,46276.87000000
1290,2021-02-27 00:00:00,46106.43000000
1291,2021-02-28 00:00:00,45135.66000000
1292,2021-03-01 00:00:00,49587.03000000
1293,2021-03-02 00:00:00,48440.65000000
1294,2021-03-03 00:00:00,50349.37000000
1295,2021-03-04 00:00:00,48374.09000000
1296,2021-03-05 00:00:00,48751.71000000
1297,2021-03-06 00:00:00,48882.20000000
1298,2021-03-07 00:00:00,50971.75000000
1299,2021-03-08 00:00:00,52375.17000000
1300,2021-03-09 00:00:00,54884.50000000
1301,2021-03-10 00:00:00,55851.59000000
1302,2021-03-11 00:00:00,57773.16000000
1303,2021-03-12 00:00:00,57221.72000000
1304,2021-03-13 00:00:00,61188.39000000
1305,2021-03-14 00:00:00,58968.31000000
1306,2021-03-15 00:00:00,55605.20000000
1307,2021-03-16 00:00:00,56900.75000000
1308,2021-03-17 00:00:00,58912.97000000
1309,2021-03-18 00:00:00,57648.16000000
1310,2021-03-19 00:00:00,58030.01000000
1311,2021-03-20 00:00:00,58102.28000000
1312,2021-03-21 00:00:00,57351.56000000
1313,2021-03-22 00:00:00,54083.25000000
1314,2021-03-23 00:00:00,54340.89000000
1315,2021-03-24 00:00:00,52303.65000000
1316,2021-03-25 00:00:00,51293.78000000
1317,2021-03-26 00:00:00,55025.59000000
1318,2021-03-27 00:00:00,55817.14000000
1319,2021-03-28 00:00:00,55777.63000000
1320,2021-03-29 00:00:00,57635.47000000
1321,2021-03-30 00:00:00,58746.57000000
1322,2021-03-31 00:00:00,58740.55000000
1323,2021-04-01 00:00:00,58720.44000000
1324,2021-04-02 00:00:00,58950.01000000
1325,2021-04-03 00:00:00,57051.94000000
1326,2021-04-04 00:00:00,58202.01000000
1327,2021-04-05 00:00:00,59129.99000000
1328,2021-04-06 00:00:00,57991.15000000
1329,2021-04-07 00:00:00,55953.45000000
1330,2021-04-08 00:00:00,58077.52000000
1331,2021-04-09 00:00:00,58142.54000000
1332,2021-04-10 00:00:00,59769.13000000
1333,2021-04-11 00:00:00,60002.43000000
1334,2021-04-12 00:00:00,59860.00000000
1335,2021-04-13 00:00:00,63575.00000000
1336,2021-04-14 00:00:00,62959.53000000
1337,2021-04-15 00:00:00,63159.98000000
1338,2021-04-16 00:00:00,61334.80000000
1339,2021-04-17 00:00:00,60006.66000000
1340,2021-04-18 00:00:00,56150.01000000
1341,2021-04-19 00:00:00,55633.14000000
1342,2021-04-20 00:00:00,56425.00000000
1343,2021-04-21 00:00:00,53787.63000000
1344,2021-04-22 00:00:00,51690.96000000
1345,2021-04-23 00:00:00,51125.14000000
1346,2021-04-24 00:00:00,50047.84000000
1347,2021-04-25 00:00:00,49066.77000000
1348,2021-04-26 00:00:00,54001.39000000
1349,2021-04-27 00:00:00,55011.97000000
1350,2021-04-28 00:00:00,54846.22000000
1351,2021-04-29 00:00:00,53555.00000000
1352,2021-04-30 00:00:00,57694.27000000
1353,2021-05-01 00:00:00,57800.37000000
1354,2021-05-02 00:00:00,56578.21000000
1355,2021-05-03 00:00:00,57169.39000000
1356,2021-05-04 00:00:00,53200.01000000
1357,2021-05-05 00:00:00,57436.11000000
1358,2021-05-06 00:00:00,56393.68000000
1359,2021-05-07 00:00:00,57314.75000000
1360,2021-05-08 00:00:00,58862.05000000
1361,2021-05-09 00:00:00,58240.84000000
1362,2021-05-10 00:00:00,55816.14000000
1363,2021-05-11 00:00:00,56670.02000000
1364,2021-05-12 00:00:00,49631.32000000
1365,2021-05-13 00:00:00,49670.97000000
1366,2021-05-14 00:00:00,49841.45000000
1367,2021-05-15 00:00:00,46762.99000000
1368,2021-05-16 00:00:00,46431.50000000
1369,2021-05-17 00:00:00,43538.04000000
1370,2021-05-18 00:00:00,42849.78000000
1371,2021-05-19 00:00:00,36690.09000000
1372,2021-05-20 00:00:00,40526.64000000
1373,2021-05-21 00:00:00,37252.01000000
1374,2021-05-22 00:00:00,37449.73000000
1375,2021-05-23 00:00:00,34655.25000000
1376,2021-05-24 00:00:00,38796.29000000
1377,2021-05-25 00:00:00,38324.72000000
1378,2021-05-26 00:00:00,39241.91000000
1379,2021-05-27 00:00:00,38529.98000000
1380,2021-05-28 00:00:00,35663.49000000
1381,2021-05-29 00:00:00,34605.15000000
1382,2021-05-30 00:00:00,35641.27000000
1383,2021-05-31 00:00:00,37253.81000000
1384,2021-06-01 00:00:00,36693.09000000
1385,2021-06-02 00:00:00,37568.68000000
1386,2021-06-03 00:00:00,39246.79000000
1387,2021-06-04 00:00:00,36829.00000000
1388,2021-06-05 00:00:00,35513.20000000
1389,2021-06-06 00:00:00,35796.31000000
1390,2021-06-07 00:00:00,33552.79000000
1391,2021-06-08 00:00:00,33380.81000000
1392,2021-06-09 00:00:00,37388.05000000
1393,2021-06-10 00:00:00,36675.72000000
1394,2021-06-11 00:00:00,37331.98000000
1395,2021-06-12 00:00:00,35546.11000000
1396,2021-06-13 00:00:00,39020.57000000
1397,2021-06-14 00:00:00,40516.29000000
1398,2021-06-15 00:00:00,40144.04000000
1399,2021-06-16 00:00:00,38349.01000000
1400,2021-06-17 00:00:00,38092.97000000
1401,2021-06-18 00:00:00,35819.84000000
1402,2021-06-19 00:00:00,35483.72000000
1403,2021-06-20 00:00:00,35600.16000000
1404,2021-06-21 00:00:00,31608.93000000
1405,2021-06-22 00:00:00,32509.56000000
1406,2021-06-23 00:00:00,33678.07000000
1407,2021-06-24 00:00:00,34663.09000000
1408,2021-06-25 00:00:00,31584.45000000
1409,2021-06-26 00:00:00,32283.65000000
1410,2021-06-27 00:00:00,34700.34000000
1411,2021-06-28 00:00:00,34494.89000000
1412,2021-06-29 00:00:00,35911.73000000
1413,2021-06-30 00:00:00,35045.00000000
1414,2021-07-01 00:00:00,33504.69000000
1415,2021-07-02 00:00:00,33786.55000000
1416,2021-07-03 00:00:00,34669.13000000
1417,2021-07-04 00:00:00,35286.51000000
1418,2021-07-05 00:00:00,33690.14000000
1419,2021-07-06 00:00:00,34220.01000000
1420,2021-07-07 00:00:00,33862.12000000
1421,2021-07-08 00:00:00,32875.71000000
1422,2021-07-09 00:00:00,33815.81000000
1423,2021-07-10 00:00:00,33502.87000000
1424,2021-07-11 00:00:00,34258.99000000
1425,2021-07-12 00:00:00,33086.63000000
1426,2021-07-13 00:00:00,32729.77000000
1427,2021-07-14 00:00:00,32820.02000000
1428,2021-07-15 00:00:00,31880.00000000
1429,2021-07-16 00:00:00,31383.87000000
1430,2021-07-17 00:00:00,31520.07000000
1431,2021-07-18 00:00:00,31778.56000000
1432,2021-07-19 00:00:00,30839.65000000
1433,2021-07-20 00:00:00,29790.35000000
1434,2021-07-21 00:00:00,32144.51000000
1435,2021-07-22 00:00:00,32287.83000000
1436,2021-07-23 00:00:00,33634.09000000
1437,2021-07-24 00:00:00,34258.14000000
1438,2021-07-25 00:00:00,35381.02000000
1439,2021-07-26 00:00:00,37237.60000000
1440,2021-07-27 00:00:00,39457.87000000
1441,2021-07-28 00:00:00,40019.56000000
1442,2021-07-29 00:00:00,40016.48000000
1443,2021-07-30 00:00:00,42206.37000000
1444,2021-07-31 00:00:00,41461.83000000
1445,2021-08-01 00:00:00,39845.44000000
1446,2021-08-02 00:00:00,39147.82000000
1447,2021-08-03 00:00:00,38207.05000000
1448,2021-08-04 00:00:00,39723.18000000
1449,2021-08-05 00:00:00,40862.46000000
1450,2021-08-06 00:00:00,42836.87000000
1451,2021-08-07 00:00:00,44572.54000000
1452,2021-08-08 00:00:00,43794.37000000
1453,2021-08-09 00:00:00,46253.40000000
1454,2021-08-10 00:00:00,45584.99000000
1455,2021-08-11 00:00:00,45511.00000000
1456,2021-08-12 00:00:00,44399.00000000
1457,2021-08-13 00:00:00,47800.00000000
1458,2021-08-14 00:00:00,47068.51000000
1459,2021-08-15 00:00:00,46973.82000000
1460,2021-08-16 00:00:00,45901.29000000
1461,2021-08-17 00:00:00,44695.95000000
1462,2021-08-18 00:00:00,44705.29000000
1463,2021-08-19 00:00:00,46760.62000000
1464,2021-08-20 00:00:00,49322.47000000
1465,2021-08-21 00:00:00,48821.87000000
1466,2021-08-22 00:00:00,49239.22000000
1467,2021-08-23 00:00:00,49488.85000000
1468,2021-08-24 00:00:00,47674.01000000
1469,2021-08-25 00:00:00,48973.32000000
1470,2021-08-26 00:00:00,46843.87000000
1471,2021-08-27 00:00:00,49069.90000000
1472,2021-08-28 00:00:00,48895.35000000
1473,2021-08-29 00:00:00,48767.83000000
1474,2021-08-30 00:00:00,46982.91000000
1475,2021-08-31 00:00:00,47100.89000000
1476,2021-09-01 00:00:00,48810.52000000
1477,2021-09-02 00:00:00,49246.64000000
1478,2021-09-03 00:00:00,49999.14000000
1479,2021-09-04 00:00:00,49915.64000000
1480,2021-09-05 00:00:00,51756.88000000
1481,2021-09-06 00:00:00,52663.90000000
1482,2021-09-07 00:00:00,46863.73000000
1483,2021-09-08 00:00:00,46048.31000000
1484,2021-09-09 00:00:00,46395.14000000
1485,2021-09-10 00:00:00,44850.91000000
1486,2021-09-11 00:00:00,45173.69000000
1487,2021-09-12 00:00:00,46025.24000000
1488,2021-09-13 00:00:00,44940.73000000
1489,2021-09-14 00:00:00,47111.52000000
1490,2021-09-15 00:00:00,48121.41000000
1491,2021-09-16 00:00:00,47737.82000000
1492,2021-09-17 00:00:00,47299.98000000
1493,2021-09-18 00:00:00,48292.74000000
1494,2021-09-19 00:00:00,47241.75000000
1495,2021-09-20 00:00:00,43015.62000000
1496,2021-09-21 00:00:00,40734.38000000
1497,2021-09-22 00:00:00,43543.61000000
1498,2021-09-23 00:00:00,44865.26000000
1499,2021-09-24 00:00:00,42810.57000000
1500,2021-09-25 00:00:00,42670.64000000
1501,2021-09-26 00:00:00,43160.90000000
1502,2021-09-27 00:00:00,42147.35000000
1503,2021-09-28 00:00:00,41026.54000000
1504,2021-09-29 00:00:00,41524.28000000
1505,2021-09-30 00:00:00,43824.10000000
1506,2021-10-01 00:00:00,48141.61000000
1507,2021-10-02 00:00:00,47634.90000000
1508,2021-10-03 00:00:00,48200.01000000
1509,2021-10-04 00:00:00,49224.94000000
1510,2021-10-05 00:00:00,51471.99000000
1511,2021-10-06 00:00:00,55315.00000000
1512,2021-10-07 00:00:00,53785.22000000
1513,2021-10-08 00:00:00,53951.43000000
1514,2021-10-09 00:00:00,54949.72000000
1515,2021-10-10 00:00:00,54659.00000000
1516,2021-10-11 00:00:00,57471.35000000
1517,2021-10-12 00:00:00,55996.93000000
1518,2021-10-13 00:00:00,57367.00000000
1519,2021-10-14 00:00:00,57347.94000000
1520,2021-10-15 00:00:00,61672.42000000
1521,2021-10-16 00:00:00,60875.57000000
1522,2021-10-17 00:00:00,61528.33000000
1523,2021-10-18 00:00:00,62009.84000000
1524,2021-10-19 00:00:00,64280.59000000
1525,2021-10-20 00:00:00,66720.00000000
